name,slug,city_slug,category_slug,address,phone,website,rating,reviews,latitude,longitude,short_description,description,photo,google_maps_link,place_id
Ownies Bar and Bistro,ownies-bar-and-bistro-carrickfergus,carrickfergus,bars,"16-18 Joymount, Carrickfergus BT38 7DN",+44 28 9335 1850,http://www.owniesbarbistro.com/,4.6,1791,54.71654059999999,-5.803057799999999,"Bar, Bistro, Bar & grill, Beer garden",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqktjr2SzQkQc5l8hmM0Qe5k33Ij7ibhRvIWhIGYowe8g5mdVepdth19AjbtiK-S4fwz9cowsdFjL0qIUNFjqVkaTRaSz2MORHv8LC1fwP2h63_g5EY6aCSQJ5EQK9wzL0BbYhC=w800-h500-k-no,"https://www.google.com/maps/place/Ownies+Bar+and+Bistro/@54.716540599999995,-5.8030577999999995,14z/data=!4m8!1m2!2m1!1sOwnies+Bar+and+Bistro!3m4!1s0x4861a1945f070425:0xc1370cc09f55f1f0!8m2!3d54.716540599999995!4d-5.8030577999999995",ChIJJQQHX5ShYUgR8PFVn8AMN8E
Brown Cow Inn,brown-cow-inn-carrickfergus,carrickfergus,pubs,"11, Fairview Terrace, Carrickfergus BT38 8PY",+44 28 9336 4815,,4.3,98,54.7215062,-5.8273633,"Pub, Bar",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEZcOItt8D_g97ZdPmh8fQgLr0DiGmrH2O9e2uGE7uNO4sfZoXarHhRuDYTREcmYfXFgwSBwMTWXhtjHfUZGmzXqPGQeYUbI2Z1tN75oZfdJPkX5bVjN-XVyk0LX6UV1IvYvM=w800-h500-k-no,"https://www.google.com/maps/place/Brown+Cow+Inn/@54.7215062,-5.8273633,14z/data=!4m8!1m2!2m1!1sBrown+Cow+Inn!3m4!1s0x48619918668f94cd:0xf485ae3c0ed7e411!8m2!3d54.7215062!4d-5.8273633",ChIJzZSPZhiZYUgREeTXDjyuhfQ
The Harbour Brewers Fayre,the-harbour-brewers-fayre-carrickfergus,carrickfergus,pubs,"Alexander Pier, Rodgers Quay, Carrickfergus BT38 8BE",+44 28 9335 6420,https://www.brewersfayre.co.uk/en-gb/locations/northern-ireland/the-harbour%3Fcid%3DGLBC_41022865,3.9,1693,54.71164,-5.809139999999999,"Pub, Breakfast restaurant, British restaurant, Diner, Hamburger restaurant, Family restaurant",Laid-back family pub/restaurant chain serving classic dishes & international favourites.,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgurowtNLrA6MyUtW66_yKLs7c11aSHzixT92qD_JgwdbGGYMagsut7EqT0DWo6shwN1DLNwvTubKOu6TVVo0ceOfDnGQcpyJk8w8rU0gdaN4laxQnB19pJMPar8siU3nEV34=w800-h500-k-no,"https://www.google.com/maps/place/The+Harbour+Brewers+Fayre/@54.711639999999996,-5.809139999999999,14z/data=!4m8!1m2!2m1!1sThe+Harbour+Brewers+Fayre!3m4!1s0x4861a1bd7cc640f5:0x8dfa86c263c2d939!8m2!3d54.711639999999996!4d-5.809139999999999",ChIJ9UDGfL2hYUgROdnCY8KG-o0
Windrose Bar & Restaurant,windrose-bar-restaurant-carrickfergus,carrickfergus,restaurants,"5 Rodgers Quay, Carrickfergus BT38 8BE",+44 28 9335 1164,https://thewindrose.co.uk/,4.1,1142,54.7113489,-5.8139309,"Bistro, Bar & grill, Beer garden, English restaurant, European restaurant, Vegetarian restaurant, Wedding venue","Contemporary, harbourside restaurant and bar with a heated patio and views onto the marina.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer75J4fBgkakjGmbg82hwcuJERHGdl_dpC_sb16TFuKczBEXOjaGrKvwqXpToCAU1yKwJYdMvAS431vLGCTglcnRLKfGMYME-XFWOlpA6kFZtHCZxpASqaFKFD2E-OxD-koa8TaoQ=w800-h500-k-no,"https://www.google.com/maps/place/Windrose+Bar+%26+Restaurant/@54.7113489,-5.8139309,14z/data=!4m8!1m2!2m1!1sWindrose+Bar+%26+Restaurant!3m4!1s0x4861a1bd5af734b7:0xd0f3ba6dccf857eb!8m2!3d54.7113489!4d-5.8139309",ChIJtzT3Wr2hYUgR61f4zG2689A
The Central Bar - JD Wetherspoon,the-central-bar-jd-wetherspoon-carrickfergus,carrickfergus,pubs,"13-15 High St, Carrickfergus BT38 7AN",+44 28 9335 7840,https://www.jdwetherspoon.com/pubs/all-pubs/n-ireland/county-antrim/the-central-bar-carrickfergus,4.0,988,54.7146769,-5.8062792,"Pub, Breakfast restaurant, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgRCX46jDu2_kkZ30vvkRHvUTDedQj7CHQpaxytf0Tck1ubI5XWmNpscQxVVYIbENuy3vGpD7fX9QIzxxCBxPkYRUsD_nNK3b8e35MUc-7GBhKAWX2iSqLAeXlqkmMqCtVPNAp=w800-h500-k-no,"https://www.google.com/maps/place/The+Central+Bar+-+JD+Wetherspoon/@54.7146769,-5.8062792,14z/data=!4m8!1m2!2m1!1sThe+Central+Bar+-+JD+Wetherspoon!3m4!1s0x4861a195d682a9e9:0x7457ed205dcec324!8m2!3d54.7146769!4d-5.8062792",ChIJ6amC1pWhYUgRJMPOXSDtV3Q
The Station Bar,the-station-bar-larne,larne,pubs,"52 Circular Rd, Larne BT40 3AB",+44 28 2827 8204,,4.5,83,54.85008999999999,-5.8137998,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgUftUft8DmiiK8KrZhGy-6l8wJJiZZN0vhfu_Oy5hWTnVdLKKiaWuljg2z-hXlhY1Wl8G0X_a31mGAyj3SAjkP0xq-h2-DOt3at1uvK0-3l9-xq9yp3HiVCFTK-MzDLV7oGoG4w=w800-h500-k-no,"https://www.google.com/maps/place/The+Station+Bar/@54.850089999999994,-5.8137998,14z/data=!4m8!1m2!2m1!1sThe+Station+Bar!3m4!1s0x4861bd69539ef407:0x66c644fbadc3867e!8m2!3d54.850089999999994!4d-5.8137998",ChIJB_SeU2m9YUgRfobDrftExmY
Olderfleet Bar & Lounge,olderfleet-bar-lounge-larne,larne,pubs,"42 Fleet St, Larne BT40 1BA",+44 28 2827 2007,http://olderfleetbar.com/,4.5,854,54.8474055,-5.7994943,"Pub, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiXJ9BmistYp6fut8p64e-_BkMqHyPrAnbT-vB76e1y3LTZmkjnS40yNtXYMvrdNfgj3xhE6fhDqxNyP_4Cw7iVKDPmsvwk01BO0JqIv_ti8NAtWek0UFd4aYckxMIOoTbmoAGBg=w800-h500-k-no,"https://www.google.com/maps/place/Olderfleet+Bar+%26+Lounge/@54.8474055,-5.7994943,14z/data=!4m8!1m2!2m1!1sOlderfleet+Bar+%26+Lounge!3m4!1s0x4861bd61b741f857:0xd4eba22a724c735!8m2!3d54.8474055!4d-5.7994943",ChIJV_hBt2G9YUgRNcckpyK6Tg0
Matties Meeting House,matties-meeting-house-larne,larne,pubs,"120 Brustin Brae Rd, Carncastle, Larne BT40 2RL",+44 28 2858 3252,http://matties.co.uk/,4.6,617,54.8960315,-5.8819026,"Pub, Bar, Irish pub",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQKAoOCNCWVS17K2QjFR5O7DL-puQ1P6M39NRx7hBD0LePN62qbjAAlL9i1ExuhQW8aSwPlsGn0eDfnvB9Cfn1kegufu0BB7CInVbWAGHv9GHKp6BRIbuBZP0bMzG4CfrdVkIO=w800-h500-k-no,"https://www.google.com/maps/place/Matties+Meeting+House/@54.8960315,-5.8819026,14z/data=!4m8!1m2!2m1!1sMatties+Meeting+House!3m4!1s0x4861bc3002c45b69:0x6ccaf1e2dc6b552!8m2!3d54.8960315!4d-5.8819026",ChIJaVvEAjC8YUgRUrXGLR6vzAY
The Crossways Bar,the-crossways-bar-larne,larne,pubs,"91 Raloo Rd, Larne BT40 3DU",+44 28 2826 0374,,4.8,63,54.80114529999999,-5.858870899999999,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8wCJizGD98qCyns6By7LshSTQGDLJjMcs2WT44a5VbCn5-xI9XfGEov8mNUR9znKaemKJ1wPmVtRngsukN8CFqyFj_TJe7PJXA--nQ5RBEIf8bVn2YgGYSe5rhKiGlVfCBTyQdQ=w800-h500-k-no,"https://www.google.com/maps/place/The+Crossways+Bar/@54.801145299999995,-5.858870899999999,14z/data=!4m8!1m2!2m1!1sThe+Crossways+Bar!3m4!1s0x4861a32368d0fb03:0x6efe86bd13888249!8m2!3d54.801145299999995!4d-5.858870899999999",ChIJA_vQaCOjYUgRSYKIE72G_m4
Ruby's Bodega,rubys-bodega-larne,larne,bars,"13 Point St, Larne BT40 1HY",,,4.9,14,54.8504753,-5.8217458,Bar,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonjcUVM11MLMap1ZPdK-YVWbWHcxQjsr5jSGvVZXvwZQPkzMLwIkj-Bd7qHH6evKD3isEq6zYOY6yyfZyb8hJNd29B1lVlN8Mpttyu-Y3Arz3jZOwA2zjYzUeJWpQ3wqYct2vy=w800-h500-k-no,"https://www.google.com/maps/place/Ruby%27s+Bodega/@54.8504753,-5.8217457999999995,14z/data=!4m8!1m2!2m1!1sRuby%27s+Bodega!3m4!1s0x4861bd6c199ec373:0xb142f2eb56f93e55!8m2!3d54.8504753!4d-5.8217457999999995",ChIJc8OeGWy9YUgRVT75VuvyQrE
Chekkers Winebar,chekkers-winebar-larne,larne,pubs,"31-33 Lower Cross St, Larne BT40 1JW",+44 28 2827 5305,http://www.chekkers.co.uk/,4.5,305,54.851017,-5.8215837,"Pub, Bar, Restaurant, Wine bar",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJufqGFEQ3MGSuRgsnF-kBewfgvUed4LMdHHuqztgJq6OCiPK0PdhzLErpnZvMz4VSxGSKrB0-wRG5bQwnI-PtIiQOrWt78hLC8onRCTLiulBX7xtJbYo20guImWCgUPoplRmU=w800-h500-k-no,"https://www.google.com/maps/place/Chekkers+Winebar/@54.851017,-5.8215837,14z/data=!4m8!1m2!2m1!1sChekkers+Winebar!3m4!1s0x4861bd6e9e1c87db:0xb5d7d67ee707a7fd!8m2!3d54.851017!4d-5.8215837",ChIJ24ccnm69YUgR_acH537W17U
The Glen Inn,the-glen-inn-newtownabbey,newtownabbey,pubs,"305-307 Antrim Rd, Glengormley, Newtownabbey BT36 5DY",+44 28 9083 3356,,4.1,157,54.6710281,-5.958075099999999,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyycb87q9nBEQFgIWEmmmI7qrZouLMJMt60bosfiiKmaxn-KQ8ChMyiAcc--k-Mm4Hqx3VGF71_GXMeSrW742QZhpFNQKgFRxxyFtcH5mc3ItEEhkYThewvhk6HmtLnRcmZW2W=w800-h500-k-no,"https://www.google.com/maps/place/The+Glen+Inn/@54.6710281,-5.958075099999999,14z/data=!4m8!1m2!2m1!1sThe+Glen+Inn!3m4!1s0x4861a7b9f4c74cbb:0x6b04aed64ca7becd!8m2!3d54.6710281!4d-5.958075099999999",ChIJu0zH9LmnYUgRzb6nTNauBGs
Hill Tavern,hill-tavern-newtownabbey,newtownabbey,pubs,"The hill tavern, 279 Carnmoney Rd, Glengormley, Newtownabbey BT36 6JS",,https://pesxa.pw/hill-tavern-hswhdh8,4.5,169,54.6829239,-5.9512012,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhB6cr0ankD0262AZXgyXM4HcsRjMoqyTZza5dmewpRrlQ3_XHnz3C_bYyPBEQSbfFll4N0GPQUnm6tUEHOez2sYaWAxJmBnUtXx2yKROXEOBR_DjZJh08j4PhF0ldfe0L8T7mbQ=w800-h500-k-no,"https://www.google.com/maps/place/Hill+Tavern/@54.6829239,-5.9512012,14z/data=!4m8!1m2!2m1!1sHill+Tavern!3m4!1s0x4861a7ad33a57b27:0x1f76872585daa39a!8m2!3d54.6829239!4d-5.9512012",ChIJJ3ulM62nYUgRmqPahSWHdh8
Knags Bar and Grill,knags-bar-and-grill-newtownabbey,newtownabbey,bars,"373 Antrim Rd, Glengormley, Newtownabbey BT36 5EB",+44 28 9084 2266,http://www.knagsgrill.com/,4.4,1635,54.6736036,-5.962077799999999,"Bar & grill, Breakfast restaurant, Restaurant","Casual kitchen dispensing eclectic bistro-inspired fare, plus beer, wine & cocktails.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZwY-Eq-B2GhqW2ngdiuyqnTu8nIUuosmAc-m8hICdnNOYDIRc_F8wOKK6dEJ9Kc50TG3haHZq8mgDOZJrBN9OBKiphuhYJgwkLnDMtluMcu9Cxq94yL2hb3jYfA0Xwj-9ICQ4TQ=w800-h500-k-no,"https://www.google.com/maps/place/Knags+Bar+and+Grill/@54.6736036,-5.962077799999999,14z/data=!4m8!1m2!2m1!1sKnags+Bar+and+Grill!3m4!1s0x4861a7b7a0aac9d7:0x487b8a15beeecfcc!8m2!3d54.6736036!4d-5.962077799999999",ChIJ18mqoLenYUgRzM_uvhWKe0g
The Bellevue Arms,the-bellevue-arms-newtownabbey,newtownabbey,bars,"The Bellevue Arms, 129 Antrim Rd, Glengormley, Newtownabbey BT36 7QS",+44 28 9077 7138,http://www.thebellevuearms.co.uk/,4.2,1518,54.6642609,-5.947940399999999,Bar & grill,"Sports TV and pool in a classic pub with a deck area, plus restaurant for steaks, roasts and curry.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdv_TNLiGgLQRJ-0aLHZVc2b8HEs1pKb8ZlqdkAFphc-K0FmqWAu7zBiNh0TfbXX8vIT26MB9K7RRpbg8U0hz3LtAHAbcZ4OqJ_ehVFy_t_w-x1_wS4DCFsrgVkZCB5Zxebret=w800-h500-k-no,"https://www.google.com/maps/place/The+Bellevue+Arms/@54.664260899999995,-5.947940399999999,14z/data=!4m8!1m2!2m1!1sThe+Bellevue+Arms!3m4!1s0x4861a7a327b78d3b:0x65224e24a731e474!8m2!3d54.664260899999995!4d-5.947940399999999",ChIJO423J6OnYUgRdOQxpyROImU
The Crown & Shamrock Inn,the-crown-shamrock-inn-newtownabbey,newtownabbey,pubs,"584 Antrim Rd, Newtownabbey BT36 4RF",+44 28 9083 2889,https://m.facebook.com/crownandshamrock/%3Flocale2%3Den_GB,4.7,492,54.683279,-5.988917,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodo3oNTH7KAFofImU7dOxdGVKbINsfyxBI6uXwCQ8FzAc534HVWNhJBG9uL-d5T-FehN6jbqwLCXg_y0X_6KbvaDEkDMm583WvvdYqGz8BQUv7fu42Z4OBWRe_YzFPIw7OSXpBwQ=w800-h500-k-no,"https://www.google.com/maps/place/The+Crown+%26+Shamrock+Inn/@54.683279,-5.988917,14z/data=!4m8!1m2!2m1!1sThe+Crown+%26+Shamrock+Inn!3m4!1s0x4861a62b790def0b:0xe76586e6f22b1698!8m2!3d54.683279!4d-5.988917",ChIJC-8NeSumYUgRmBYr8uaGZec
fluid-lauries bar,fluid-lauries-bar-newtownabbey,newtownabbey,bars,"350 Antrim Rd, Glengormley, Newtownabbey BT36 5EQ",+44 28 9083 6077,https://www.lauriesbarfluid.co.uk/,4.6,88,54.67260959999999,-5.9611835,"Bar, Party planner",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1QS7ZaLfxwdNOwd1nb8QNHR5HlBAYAGXv3RRpGUpUp05TnojqI6D4_Qa4KwadXaoXFToewC5xE6faKnKq4BEg5Q6uz2TRSj5rbCWHaVYey1IjHYlkSarjlhYUld2qaq0LnY38=w800-h500-k-no,"https://www.google.com/maps/place/fluid-lauries+bar/@54.672609599999994,-5.9611835,14z/data=!4m8!1m2!2m1!1sfluid-lauries+bar!3m4!1s0x4861a7b761257b89:0xd1bc45825c46e8b2!8m2!3d54.672609599999994!4d-5.9611835",ChIJiXslYbenYUgRsuhGXIJFvNE
The Cabin Bar,the-cabin-bar-newtownabbey,newtownabbey,bars,"305-307 Antrim Rd, Glengormley, Newtownabbey BT36 5DY",,,3.0,1,54.67115039999999,-5.9579236,Bar,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7_gAFbbpvODMvg8ZKHtcklVofqlPpWBPLFdlAzc8GGVCfno5tEvtcEAmCIi5_fGXlEILlb54e26f6t6ca5EbaxsMkD1N2m24K3fC0Z-os5rRUrtDfsTNwSKNBVMk28OkkQR_kqg=w800-h500-k-no,"https://www.google.com/maps/place/The+Cabin+Bar/@54.671150399999995,-5.9579236,14z/data=!4m8!1m2!2m1!1sThe+Cabin+Bar!3m4!1s0x4861a7b9f7f6c5fd:0x6b356f5efdadbb35!8m2!3d54.671150399999995!4d-5.9579236",ChIJ_cX297mnYUgRNbut_V5vNWs
The Quays Bar & Gastropub,the-quays-bar-gastropub-portrush,portrush,pubs,"63 Eglinton St, Portrush BT56 8DZ",+44 28 7082 3889,http://quaysgastropub.com/,4.5,1153,55.2034798,-6.6526365,"Gastropub, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2OGIZbAorIhHmiFCdutxpYjB7nE-88goJY-gFB9Ny3HF1jjG3pVf1yGDiJGu6VXWBNhttU7V8EskXnBmR3f4lULvWjRnmF4sdy4vONhtZI4DIwsWVN3UFb8IdJBgNMJmCEy_xOA=w800-h500-k-no,"https://www.google.com/maps/place/The+Quays+Bar+%26+Gastropub/@55.2034798,-6.6526365,14z/data=!4m8!1m2!2m1!1sThe+Quays+Bar+%26+Gastropub!3m4!1s0x486025cb25fea6b5:0x11c146a1764e7b60!8m2!3d55.2034798!4d-6.6526365",ChIJtab-JcslYEgRYHtOdqFGwRE
The Station Bar,the-station-bar-portrush,portrush,pubs,"16C Eglinton St, Portrush BT56 8DX",+44 28 7082 4400,https://www.facebook.com/TheStationPortrush,4.5,206,55.2037559,-6.653142099999999,"Pub, Bar, Live music bar",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_z6ne1d6z1ZfCctc_HH9LBQ96RboM5ivLDuscTxaL4z5zZ6wiuUgCCtXD5Xx4r0Bl_Q17jLBqr5lYDseaYyWY5H3IeE9NVek7L9QzBp9EYUwW6Hmy4sE2HDuA-24df7J8S0nEmg=w800-h500-k-no,"https://www.google.com/maps/place/The+Station+Bar/@55.2037559,-6.653142099999999,14z/data=!4m8!1m2!2m1!1sThe+Station+Bar!3m4!1s0x486025586e786827:0xc5e61e1ce367bf67!8m2!3d55.2037559!4d-6.653142099999999",ChIJJ2h4blglYEgRZ79n4xwe5sU
The Harbour Bar,the-harbour-bar-portrush,portrush,pubs,"6 Harbour Road, Portrush BT56 8DF",+44 28 7082 4313,https://www.ramorerestaurant.com/restaurant/harbour-bar/,4.5,848,55.207609,-6.6583837,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqH44N1Fa93mr9ogjaoGg70fgCR3wVU6dNtDGx8RwPCecZAJyiMr71ijGyUqDgbocBI1sdZpSCdljIAGyghZCVY5ySkOQXhGF6ragb9Tf98zv1b-tOn2VMextWd00RdzY-hHF8=w800-h500-k-no,"https://www.google.com/maps/place/The+Harbour+Bar/@55.207609,-6.6583837,14z/data=!4m8!1m2!2m1!1sThe+Harbour+Bar!3m4!1s0x4860243370b22c81:0x1ec1b797c8b1fe0b!8m2!3d55.207609!4d-6.6583837",ChIJgSyycDMkYEgRC_6xyJe3wR4
Springhill Bar,springhill-bar-portrush,portrush,pubs,"15 Causeway St, Portrush BT56 8AB",+44 28 7082 3361,,4.4,392,55.2048802,-6.650701799999999,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTq13oAF-rcOjPsdGXF689NQl3X_72sqcUXlNx5P_ejf-hOFKWPesqnoNhADKzex5rbqBbLwGaTjhhOawC_LvmdasLCjjIWSm3aj_SHaa47_yPVP2oTV2C5AsWYzT949_xFHoR=w800-h500-k-no,"https://www.google.com/maps/place/Springhill+Bar/@55.2048802,-6.650701799999999,14z/data=!4m8!1m2!2m1!1sSpringhill+Bar!3m4!1s0x486025cb7f256b21:0x2d7a2d1b50cc22a2!8m2!3d55.2048802!4d-6.650701799999999",ChIJIWslf8slYEgRoiLMUBstei0
Kiwi's Brew Bar,kiwis-brew-bar-portrush,portrush,pubs,"47 Main St, Portrush BT56 8BN",+44 28 7082 9500,https://www.facebook.com/kiwisbrewbar,4.6,1206,55.20732109999999,-6.654138,"Gastropub, Bar & grill, Live music venue, Restaurant","Easygoing outpost pouring craft beers alongside hearty burgers with varied toppings, wings & sides.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxTFFr9HAVMvQlppqD4-oJcrK2EYSmeR5Pl3mHNPnL0z_5n3rbgsNu0XtEvvi6WJudFS2WjOymBKtl0jgf80ALsRQ-LjE64WHU-bOsno7OaII4_xsMZPAHlLSPzgvSdnhodA1VQw=w800-h500-k-no,"https://www.google.com/maps/place/Kiwi%27s+Brew+Bar/@55.207321099999994,-6.654138,14z/data=!4m8!1m2!2m1!1sKiwi%27s+Brew+Bar!3m4!1s0x486025ccdb7aa237:0x9afc6499e139470c!8m2!3d55.207321099999994!4d-6.654138",ChIJN6J628wlYEgRDEc54Zlk_Jo
The Offshore,the-offshore-portrush,portrush,pubs,"97 Mark St, Portrush BT56 8BU",+44 28 7082 3231,,4.5,73,55.20783059999999,-6.6559028,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnS7irP7TyrV0mg0QAeWVrr5n2HmE-L5lcnPteHoCU4nEwuX-gxRm_CCI5yKxarEMNSmmNQpGMkL69Du5VMSV_saHqreRiaUBVwWzaiq6-TteYiqC-rk7_oH4gWFu2yCAWzdp4=w800-h500-k-no,"https://www.google.com/maps/place/The+Offshore/@55.207830599999994,-6.6559028,14z/data=!4m8!1m2!2m1!1sThe+Offshore!3m4!1s0x4860243332adad3f:0x2c672902d4e7b658!8m2!3d55.207830599999994!4d-6.6559028",ChIJP62tMjMkYEgRWLbn1AIpZyw
Harbour Gin Bar,harbour-gin-bar-portrush,portrush,bars,"1 Harbour Rd, Portrush BT56 8DB",+44 28 7082 2430,,4.4,443,55.2080146,-6.658973599999999,Cocktail bar,"Decorated with maritime memorabilia, this long-standing and unfussy quayside bar hosts live music.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1mpK9gRkGqMbLcazPmNDW_2en4kes7fPjY9JWI3Ja-ktSvt4OQVZjwaFUCn5ANwKTSUQQUnEj5O6vEzj6Jv_k7nHrxYEpDmhRCdsxdo7fK9Ch7-1cFbbomhl0Xu2gBZ5Us6KY=w800-h500-k-no,"https://www.google.com/maps/place/Harbour+Gin+Bar/@55.2080146,-6.6589735999999995,14z/data=!4m8!1m2!2m1!1sHarbour+Gin+Bar!3m4!1s0x48602432ffb24a9d:0x27d3539fd76654a9!8m2!3d55.2080146!4d-6.6589735999999995",ChIJnUqy_zIkYEgRqVRm159T0yc
Shanty,shanty-portrush,portrush,restaurants,"Old Lifeboat Shelter, Portrush BT56 8AY",+44 7594 432677,http://www.shantyportrush.com/,4.5,517,55.2112104,-6.6563687,"Irish restaurant, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy6udsjvbnDhc8K8SllpBeRCPpck8wCjw4mQQo4tdS8b1svPL5Qe0N4Ulh1Ygi2v1VcHYDs8kKv_EpS-CmiTduswDJJfrlPoaUvAYBKOMLTYJ7BdjcI452fx0Qzu8heBHq4WKN1g=w800-h500-k-no,"https://www.google.com/maps/place/Shanty/@55.2112104,-6.6563687,14z/data=!4m8!1m2!2m1!1sShanty!3m4!1s0x486025d62e10755d:0xf1a369d618bf3c13!8m2!3d55.2112104!4d-6.6563687",ChIJXXUQLtYlYEgREzy_GNZpo_E
The Cellar Bar,the-cellar-bar-portrush,portrush,bars,"53-57 Main St, Portrush BT56 8BN",,,5.0,2,55.2074657,-6.6543646,Bar & grill,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzFVR6BYWPpM0LoaUusvL5OiAtt1ow8z3PUMqkTi9m_ZGAObTF_nxxegqzwfBd8SUrxEu0vFc_vIHhdJ-pN2O44TwxhG_5YACHT9CajCxO7Y8QyNQrw7yGMLXj7x_LFM3Bzljoow=w800-h500-k-no,"https://www.google.com/maps/place/The+Cellar+Bar/@55.2074657,-6.6543646,14z/data=!4m8!1m2!2m1!1sThe+Cellar+Bar!3m4!1s0x486025e26d42d1fd:0xbe8c7afcf7354b69!8m2!3d55.2074657!4d-6.6543646",ChIJ_dFCbeIlYEgRaUs19_x6jL4
Kellys Complex Portrush,kellys-complex-portrush-portrush,portrush,nightlife,"Bushmills Rd, Portrush BT56 8JF",+44 28 7082 6611,https://kellysportrush.co.uk/,4.1,66,55.1974588,-6.634071899999999,"Nightclub, Food court",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHph74WC-xRSMmg-HOyzRxkC_cqENxWTc328EQyC89wF7dOhcdPGYDLlK6bMI6RVP9NsGNifnqkoZlgJk26XKDe_w9FS-_FG5UCKkHIaAlYoZ5iUHxJefIwFLhA604gf4Fn6-f=w800-h500-k-no,"https://www.google.com/maps/place/Kellys+Complex+Portrush/@55.1974588,-6.6340718999999995,14z/data=!4m8!1m2!2m1!1sKellys+Complex+Portrush!3m4!1s0x486025b8662b2751:0x1cd02eca4e8aa76a!8m2!3d55.1974588!4d-6.6340718999999995",ChIJUScrZrglYEgRaqeKTsou0Bw
Royal British Legion/ Portrush Memorial Services Club,royal-british-legion-portrush-memorial-services-club-portrush,portrush,bars,"Dunluce Ave, Portrush BT56 8DW",+44 28 7082 2793,http://www.portrushservicesclub.com/,4.7,133,55.2024917,-6.651912599999999,Bar,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwers6QZJmrQ-ECkuLeEzCmHbodp-Fx3_06cd2po5kpFlxdUMBPH_y5Ss2C2uhKNYAAQpeSIJlSvPpzbBggBSl5PAlYfoCPi-jy8TRPGn9Knqtje85D2xtWgE6hL11PmYcIwOZuLe=w800-h500-k-no,"https://www.google.com/maps/place/Royal+British+Legion%2F+Portrush+Memorial+Services+Club/@55.202491699999996,-6.651912599999999,14z/data=!4m8!1m2!2m1!1sRoyal+British+Legion%2F+Portrush+Memorial+Services+Club!3m4!1s0x486025cad67fc6f1:0xe52db07b40c29dd4!8m2!3d55.202491699999996!4d-6.651912599999999",ChIJ8cZ_1solYEgR1J3CQHuwLeU
Safehouse Café Bar,safehouse-caf-bar-portrush,portrush,bars,"60 Main St, Portrush BT56 8AN",+44 28 7053 1476,https://www.bankapartments.co.uk/,4.2,155,55.20697269999999,-6.6530907,Bar,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZRlWpeGpc5XqR8GhBAGyvaN1y6OFkUYgYekF3QLVYatRRCQxnv5_zlPDZMD-gOGxjYABvhO8vYFH7k9bQAY3Kav1STLRceCHhr7a-XZkqlCLfBbf4kVgdIb7jyc2K-Av_seRPKGOnhpoc=w800-h500-k-no,"https://www.google.com/maps/place/Safehouse+Caf%C3%A9+Bar/@55.206972699999994,-6.6530907,14z/data=!4m8!1m2!2m1!1sSafehouse+Caf%C3%A9+Bar!3m4!1s0x486025e6c507ae61:0xa1d7b9a1e9a17179!8m2!3d55.206972699999994!4d-6.6530907",ChIJYa4HxeYlYEgReXGh6aG516E
